event_id,timestamp_utc,host,user,process_name,event_type,ioc_type,hash_type,ioc_value,file_name,file_path,action,severity,detection_rule,source_ip,destination_ip,label,notes
evt-file-hashes-000001,2025-03-01T02:45:23.352000+00:00,ENG-LAB-021,user043,wscript.exe,file_created,File Hash,SHA256,c0345690d8b7f91350d2ae04d0fc28b48d4d21f1cc3f52acd77746e656b320c2,macro_template.dotm,C:\Program Files\Common Files,blocked,low,IOC-HASH-476,10.1.91.237,203.0.113.251,benign,Synthetic training data; not a real indicator
evt-file-hashes-000398,2025-03-15T13:34:09.244000+00:00,ENG-LAB-033,user031,powershell.exe,process_file_write,File Hash,SHA256,079faecb0906d6b36daf785179c5a25bffb7c69d9d742ccd9eb657d479335813,macro_template.dotm,C:\Users\user\AppData\Local\Temp,blocked,low,IOC-HASH-870,10.0.221.7,198.51.100.21,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000399,2025-03-15T13:54:19.300000+00:00,ENG-LAB-019,user097,svchost.exe,file_created,File Hash,SHA256,858731acb9f09662942056163079c8061fa89211512b1d088223c6c6a7145df9,update.exe,C:\Windows\Temp,alerted,medium,IOC-HASH-398,10.3.95.210,198.51.100.153,benign,Synthetic training data; not a real indicator
evt-file-hashes-000400,2025-03-15T14:32:33.960000+00:00,ENG-LAB-055,user041,python.exe,process_file_write,File Hash,SHA256,a6bd14391f0f892287fc9930e895dce26ca846898a09ea44ced8f5c3fc195b36,setup.tmp,C:\ProgramData,quarantined,high,IOC-HASH-168,10.0.169.56,203.0.113.195,benign,Synthetic training data; not a real indicator
evt-file-hashes-000401,2025-03-15T15:21:41.528000+00:00,ENG-LAB-012,user002,svchost.exe,file_quarantined,File Hash,MD5,a94ec3ecb5a8da3b976580a4edc641f0,archive.zip,C:\Windows\Temp,alerted,medium,IOC-HASH-614,10.0.173.31,198.51.100.121,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000402,2025-03-15T15:27:32.830000+00:00,ENG-LAB-050,user068,msedge.exe,file_scanned,File Hash,SHA256,4379f79910654a383711fe9a513e09c4614fc64b9ae7a975dec2951464896063,setup.tmp,C:\Users\user\Downloads,quarantined,low,IOC-HASH-528,10.2.57.154,203.0.113.199,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000403,2025-03-15T15:38:24.601000+00:00,ENG-LAB-045,user069,chrome.exe,file_modified,File Hash,MD5,567d413d161c88e8e84cf1b0563d2114,payload.dll,C:\Users\user\AppData\Local\Temp,allowed,low,IOC-HASH-699,10.1.98.26,198.51.100.99,benign,Synthetic training data; not a real indicator
evt-file-hashes-000404,2025-03-15T16:53:17.897000+00:00,ENG-LAB-019,user032,cmd.exe,file_scanned,File Hash,MD5,0268cc6cc578b9046f577441ddde974b,invoice.docm,C:\Users\user\Downloads,alerted,low,IOC-HASH-430,10.0.240.106,198.51.100.34,benign,Synthetic training data; not a real indicator
evt-file-hashes-000405,2025-03-15T17:58:26.181000+00:00,ENG-LAB-010,user011,outlook.exe,file_scanned,File Hash,SHA256,40bc7f0902c72de8cfcc4a89bfe33ec24d3faaf645200cd784003837bf84bfd7,service.dat,C:\Users\Public\Downloads,logged,medium,IOC-HASH-864,10.3.228.239,198.51.100.87,benign,Synthetic training data; not a real indicator
evt-file-hashes-000406,2025-03-15T18:32:32.645000+00:00,ENG-LAB-024,user062,explorer.exe,file_created,File Hash,SHA256,915e345d066023a540b841b7fb26b36b1f550cbf3e2b72f095a42c0f767009de,setup.tmp,C:\Windows\Temp,quarantined,low,IOC-HASH-649,10.1.91.237,203.0.113.248,benign,Synthetic training data; not a real indicator
evt-file-hashes-000407,2025-03-15T19:18:33.493000+00:00,ENG-LAB-059,user090,rundll32.exe,file_quarantined,File Hash,MD5,c8f034cad5f394b884e09245ab3a807c,archive.zip,C:\Users\Public\Documents,allowed,low,IOC-HASH-599,10.3.95.224,203.0.113.138,benign,Synthetic training data; not a real indicator
evt-file-hashes-000408,2025-03-15T19:20:23.013000+00:00,ENG-LAB-004,user029,explorer.exe,file_quarantined,File Hash,SHA256,391b214988699846e80841350b2e0b7afe3112baa65f260033edcc373ddbcd69,helper.ps1,C:\Windows\Temp,alerted,medium,IOC-HASH-181,10.0.56.40,198.51.100.164,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000409,2025-03-15T20:07:43.182000+00:00,ENG-LAB-011,user009,winword.exe,file_scanned,File Hash,MD5,3fba100b4c8e9c48985f7d856fcb85f7,payload.dll,C:\Users\Public\Downloads,quarantined,low,IOC-HASH-536,10.3.200.254,198.51.100.8,benign,Synthetic training data; not a real indicator
evt-file-hashes-000410,2025-03-15T21:27:49.141000+00:00,ENG-LAB-017,user059,winword.exe,file_scanned,File Hash,SHA1,7f5185bc7e4c2a73eafe96e2474490bd63475fd8,update.exe,C:\Windows\Temp,blocked,low,IOC-HASH-420,10.2.13.40,198.51.100.24,benign,Synthetic training data; not a real indicator
evt-file-hashes-000411,2025-03-15T22:00:48.951000+00:00,ENG-LAB-032,user049,wscript.exe,file_created,File Hash,SHA1,ec1072e7e078dbd37d5f81f9f92140182cdb9b98,payload.dll,C:\Program Files\Common Files,blocked,high,IOC-HASH-831,10.0.139.221,198.51.100.176,benign,Synthetic training data; not a real indicator
evt-file-hashes-000412,2025-03-15T22:04:17.792000+00:00,ENG-LAB-052,user095,cscript.exe,file_scanned,File Hash,SHA256,76e232dc6eff099e289c89c3945d4af80c723063b9cb58f78e7fdb63f46c957d,helper.ps1,C:\Users\Public\Downloads,blocked,low,IOC-HASH-400,10.0.133.151,198.51.100.207,benign,Synthetic training data; not a real indicator
evt-file-hashes-000413,2025-03-16T00:04:54.390000+00:00,ENG-LAB-057,user028,svchost.exe,file_modified,File Hash,SHA1,12fd3752f9b6bceee1c8ff14ea64f8e0551153f0,agent.bin,C:\Users\user\Downloads,logged,medium,IOC-HASH-477,10.3.77.180,203.0.113.73,benign,Synthetic training data; not a real indicator
evt-file-hashes-000414,2025-03-16T01:01:38.636000+00:00,ENG-LAB-041,user087,wscript.exe,file_created,File Hash,SHA1,fba390ef100bdb4178d62a621c391c6a18b66e53,setup.tmp,C:\Users\user\Downloads,quarantined,low,IOC-HASH-820,10.2.157.2,203.0.113.132,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000415,2025-03-16T01:14:10.156000+00:00,ENG-LAB-038,user056,regsvr32.exe,file_modified,File Hash,SHA1,113ae2148f13658cedcfde496614590b4d673785,payload.dll,C:\Windows\Temp,blocked,high,IOC-HASH-766,10.1.76.176,198.51.100.190,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000416,2025-03-16T01:53:58.973000+00:00,ENG-LAB-042,user057,winword.exe,file_scanned,File Hash,MD5,ec818985415ffaf6c64ec5a044776983,archive.zip,C:\ProgramData,quarantined,medium,IOC-HASH-205,10.2.145.157,198.51.100.54,benign,Synthetic training data; not a real indicator
evt-file-hashes-000417,2025-03-16T03:00:32.337000+00:00,ENG-LAB-032,user042,explorer.exe,file_quarantined,File Hash,SHA256,4cc4511ec52ef0317aaef75dfd9ff81dec3a5d335ca85fedc63c8741a23160a4,service.dat,C:\Program Files\Common Files,allowed,low,IOC-HASH-273,10.0.178.24,198.51.100.190,benign,Synthetic training data; not a real indicator
evt-file-hashes-000418,2025-03-16T04:54:19.049000+00:00,ENG-LAB-009,user053,cmd.exe,file_modified,File Hash,SHA1,bd99ec1a7aa5c6efbded5e86071f10022a5240ca,agent.bin,C:\Windows\Temp,allowed,low,IOC-HASH-716,10.0.139.221,203.0.113.252,benign,Synthetic training data; not a real indicator
evt-file-hashes-000419,2025-03-16T05:57:48.298000+00:00,ENG-LAB-051,user088,winword.exe,file_quarantined,File Hash,SHA256,b973677f3d02478f90c152e048d63e5b85c6ab73c17ab84594f8a8190813eeb6,document.pdf,C:\Users\Public\Documents,blocked,medium,IOC-HASH-611,10.0.19.70,203.0.113.81,benign,Synthetic training data; not a real indicator
evt-file-hashes-000420,2025-03-16T06:06:47.727000+00:00,ENG-LAB-021,user006,svchost.exe,process_file_write,File Hash,SHA256,fa6359937cc1ccc38aeef9e610ac845b80d7480c15001ca6c77069a372da6a4d,macro_template.dotm,C:\Users\user\Downloads,alerted,low,IOC-HASH-484,10.3.75.181,198.51.100.14,benign,Synthetic training data; not a real indicator
evt-file-hashes-000421,2025-03-16T06:14:19.443000+00:00,ENG-LAB-036,user058,powershell.exe,file_scanned,File Hash,SHA256,99cdd7f794d0a73cfa57ef8723bced303be45d07ebd4f297f0c63c3cd36635c7,update.exe,C:\Users\user\AppData\Local\Temp,blocked,medium,IOC-HASH-155,10.1.99.33,198.51.100.151,benign,Synthetic training data; not a real indicator
evt-file-hashes-000422,2025-03-16T08:03:25.969000+00:00,ENG-LAB-019,user041,python.exe,file_quarantined,File Hash,SHA1,88560b5fa7215654565e673adaed75c257264593,update.exe,C:\Windows\Temp,logged,medium,IOC-HASH-998,10.1.37.184,198.51.100.194,benign,Synthetic training data; not a real indicator
evt-file-hashes-000423,2025-03-16T09:00:29.485000+00:00,ENG-LAB-043,user019,outlook.exe,file_modified,File Hash,SHA256,6e7f24a3f7504bdab5af65862cc0504b419f7dc18452226da080affc7b56992d,service.dat,C:\Windows\Temp,blocked,critical,IOC-HASH-562,10.1.57.20,203.0.113.172,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000424,2025-03-16T09:51:51.627000+00:00,ENG-LAB-049,user008,regsvr32.exe,file_modified,File Hash,SHA1,7af69ab5628593f20ca963775f01694f2ea9bfd5,payload.dll,C:\Program Files\Common Files,allowed,low,IOC-HASH-283,10.3.135.245,203.0.113.183,benign,Synthetic training data; not a real indicator
evt-file-hashes-000425,2025-03-16T11:07:15.827000+00:00,ENG-LAB-046,user042,regsvr32.exe,file_modified,File Hash,SHA256,38f852395205af14928a721ff1768b83e42f8d2ab5e1e85e791e034e95078736,archive.zip,C:\Program Files\Common Files,logged,low,IOC-HASH-995,10.3.15.181,203.0.113.46,benign,Synthetic training data; not a real indicator
evt-file-hashes-000426,2025-03-16T12:15:37.832000+00:00,ENG-LAB-057,user090,regsvr32.exe,file_created,File Hash,SHA256,051d850146dc4ac35fa86804f6f29abc899baf6e548d6dd12aaab9225dabb09a,payload.dll,C:\Users\Public\Documents,blocked,low,IOC-HASH-869,10.3.3.79,198.51.100.181,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000427,2025-03-16T14:07:59.509000+00:00,ENG-LAB-014,user088,chrome.exe,file_quarantined,File Hash,SHA256,f603255dee1b09bd5d3ab5d5658aa68b671f86a13eb2b19e8151134ba27d5f76,update.exe,C:\Users\Public\Documents,blocked,low,IOC-HASH-663,10.1.197.126,203.0.113.228,benign,Synthetic training data; not a real indicator
evt-file-hashes-000428,2025-03-16T15:58:01.102000+00:00,ENG-LAB-038,user079,powershell.exe,file_quarantined,File Hash,SHA256,86ce3d4e839678b7aaebe9bcb5b4f85685f1a7d613823c0c05f1d01ea758ca3c,service.dat,C:\Program Files\Common Files,alerted,critical,IOC-HASH-576,10.2.164.179,203.0.113.129,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000429,2025-03-16T16:02:28.779000+00:00,ENG-LAB-049,user018,outlook.exe,file_created,File Hash,MD5,2cfb64947bb6e824f5ff1ef340ebc912,agent.bin,C:\Program Files\Common Files,quarantined,medium,IOC-HASH-845,10.1.31.128,198.51.100.189,benign,Synthetic training data; not a real indicator
evt-file-hashes-000430,2025-03-16T16:11:04.212000+00:00,ENG-LAB-032,user097,svchost.exe,process_file_write,File Hash,SHA1,47b57a71e7ba44ce48165d037ba8c26867263d3c,payload.dll,C:\Users\Public\Documents,allowed,low,IOC-HASH-241,10.1.58.213,198.51.100.150,benign,Synthetic training data; not a real indicator
evt-file-hashes-000431,2025-03-16T16:52:45.260000+00:00,ENG-LAB-031,user097,chrome.exe,file_scanned,File Hash,MD5,e87dfe5bb3ff25d944412b358373230b,update.exe,C:\Windows\Temp,logged,medium,IOC-HASH-118,10.1.98.26,198.51.100.33,benign,Synthetic training data; not a real indicator
evt-file-hashes-000432,2025-03-16T17:46:27.757000+00:00,ENG-LAB-027,user008,outlook.exe,file_quarantined,File Hash,MD5,319e772f3ba8b94c78bee76fb4c6843b,service.dat,C:\Windows\Temp,logged,low,IOC-HASH-442,10.1.58.213,203.0.113.44,benign,Synthetic training data; not a real indicator
evt-file-hashes-000433,2025-03-16T18:16:03.681000+00:00,ENG-LAB-008,user007,python.exe,file_modified,File Hash,SHA256,71841aae8e8c0b48cd1ecffc79bcc76561956a6030395b7e83a6cd332232b06f,invoice.docm,C:\Users\Public\Downloads,logged,high,IOC-HASH-569,10.3.35.114,198.51.100.11,benign,Synthetic training data; not a real indicator
evt-file-hashes-000434,2025-03-16T19:37:44.906000+00:00,ENG-LAB-057,user032,msedge.exe,file_scanned,File Hash,SHA1,f1a8759b7d084df7016045150d9b21fa0ba5d633,payload.dll,C:\ProgramData,quarantined,medium,IOC-HASH-719,10.1.117.212,198.51.100.177,benign,Synthetic training data; not a real indicator
evt-file-hashes-000435,2025-03-16T19:50:16.654000+00:00,ENG-LAB-017,user063,powershell.exe,file_scanned,File Hash,SHA256,074ba6f1afe395586ffc14c6aea137f7c498090df8c65f0e674fad520e971baf,macro_template.dotm,C:\Users\Public\Documents,quarantined,low,IOC-HASH-678,10.0.30.22,203.0.113.102,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000436,2025-03-16T20:06:05.754000+00:00,ENG-LAB-010,user081,rundll32.exe,file_modified,File Hash,SHA1,a323ca5911a8f40fb75f3e650fedc5bfcf546e1c,payload.dll,C:\Users\user\AppData\Local\Temp,allowed,medium,IOC-HASH-641,10.0.104.180,198.51.100.40,benign,Synthetic training data; not a real indicator
evt-file-hashes-000437,2025-03-16T20:20:08.147000+00:00,ENG-LAB-032,user009,cmd.exe,file_scanned,File Hash,SHA256,fca06ea54865a1fc81d839b1b81ebc8d4fa9ca4b02611e84de51b75bb6eb6a62,agent.bin,C:\Program Files\Common Files,allowed,critical,IOC-HASH-331,10.0.40.242,203.0.113.200,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000438,2025-03-16T21:39:53.675000+00:00,ENG-LAB-046,user088,explorer.exe,file_scanned,File Hash,SHA1,f20e49d7c6b89df1d0c1beddcce524fee20d3df2,archive.zip,C:\ProgramData,blocked,low,IOC-HASH-812,10.0.30.22,203.0.113.59,benign,Synthetic training data; not a real indicator
evt-file-hashes-000439,2025-03-16T23:28:20.559000+00:00,ENG-LAB-006,user079,wscript.exe,file_scanned,File Hash,SHA1,7d41cb733d8445f9ad098788d47eb9c8e7a2cc56,invoice.docm,C:\Users\user\Downloads,logged,low,IOC-HASH-453,10.0.136.20,198.51.100.7,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000440,2025-03-17T01:10:26.570000+00:00,ENG-LAB-023,user016,powershell.exe,file_modified,File Hash,SHA256,6eaba2d77ba20b6022de6ede34ed88efb2f7d3c2197bf1f16cddbd018c2428fd,document.pdf,C:\Users\Public\Documents,quarantined,medium,IOC-HASH-318,10.0.31.69,198.51.100.101,benign,Synthetic training data; not a real indicator
evt-file-hashes-000441,2025-03-17T01:11:57.383000+00:00,ENG-LAB-050,user038,wscript.exe,process_file_write,File Hash,SHA256,186da5807ddcf756f4948e5692129ac9983cc0a264c3187de3150300507aa0a0,setup.tmp,C:\Users\user\AppData\Local\Temp,allowed,medium,IOC-HASH-592,10.2.157.2,198.51.100.225,benign,Synthetic training data; not a real indicator
evt-file-hashes-000442,2025-03-17T01:46:04.602000+00:00,ENG-LAB-004,user070,winword.exe,file_quarantined,File Hash,MD5,ae2beddf909889a8c5245229286c32bd,document.pdf,C:\Users\Public\Documents,logged,low,IOC-HASH-482,10.0.32.254,198.51.100.43,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000443,2025-03-17T01:49:12.811000+00:00,ENG-LAB-018,user023,regsvr32.exe,file_scanned,File Hash,MD5,bcf3a3cc0eeecb00043772a9b914f0fa,payload.dll,C:\Users\user\Downloads,alerted,low,IOC-HASH-346,10.0.86.19,203.0.113.113,benign,Synthetic training data; not a real indicator
evt-file-hashes-000444,2025-03-17T01:54:32.614000+00:00,ENG-LAB-041,user035,cscript.exe,file_created,File Hash,MD5,2571ac723362e11f349638a911d793a9,agent.bin,C:\Users\Public\Documents,allowed,medium,IOC-HASH-742,10.1.76.176,203.0.113.59,benign,Synthetic training data; not a real indicator
evt-file-hashes-000445,2025-03-17T02:27:14.622000+00:00,ENG-LAB-038,user057,rundll32.exe,file_quarantined,File Hash,SHA1,7eaeec8fbf9f6f8ff5e124c319cd7f9aeabe468f,setup.tmp,C:\Users\Public\Documents,logged,low,IOC-HASH-197,10.1.93.162,198.51.100.197,benign,Synthetic training data; not a real indicator
evt-file-hashes-000446,2025-03-17T04:01:14.874000+00:00,ENG-LAB-015,user086,outlook.exe,process_file_write,File Hash,SHA256,e1676660b30748974db4b09b0d4fe76fa2df865e1c662ae83f225381af573c27,macro_template.dotm,C:\ProgramData,blocked,high,IOC-HASH-673,10.2.35.19,198.51.100.63,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000447,2025-03-17T04:22:17.509000+00:00,ENG-LAB-028,user084,msedge.exe,file_quarantined,File Hash,SHA256,2c8b25677b136145ff80208c32e893722917ec8ec987c03f7d50038b1d572fa7,helper.ps1,C:\ProgramData,quarantined,medium,IOC-HASH-659,10.3.188.70,203.0.113.12,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000448,2025-03-17T06:57:28+00:00,ENG-LAB-047,user093,powershell.exe,file_quarantined,File Hash,SHA256,66159ef5c95f1b703b74117de7a680c3e6ef4bd1aed706b398dc4533491b8c79,service.dat,C:\Users\Public\Downloads,allowed,low,IOC-HASH-865,10.2.133.24,198.51.100.202,benign,Synthetic training data; not a real indicator
evt-file-hashes-000449,2025-03-17T07:14:29.955000+00:00,ENG-LAB-027,user055,python.exe,file_modified,File Hash,SHA1,d1951d0cf0ea461ceb13cef13261b462fa3ae7fc,setup.tmp,C:\Users\Public\Documents,allowed,low,IOC-HASH-847,10.2.123.45,203.0.113.178,benign,Synthetic training data; not a real indicator
evt-file-hashes-000450,2025-03-17T07:42:10.263000+00:00,ENG-LAB-052,user054,rundll32.exe,file_modified,File Hash,SHA1,121d53d548875367d9ce2abd8e81665dabeb4571,payload.dll,C:\Users\user\AppData\Local\Temp,alerted,high,IOC-HASH-983,10.1.117.212,203.0.113.251,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000451,2025-03-17T08:42:26.838000+00:00,ENG-LAB-029,user005,cscript.exe,file_modified,File Hash,SHA256,219bafb6d3f46c976d55b8f9c195a1e3a95564456c9c5c518830adc6f336cdf0,archive.zip,C:\Users\user\Downloads,logged,medium,IOC-HASH-268,10.2.197.151,198.51.100.249,benign,Synthetic training data; not a real indicator
evt-file-hashes-000452,2025-03-17T10:19:09.762000+00:00,ENG-LAB-048,user018,winword.exe,file_scanned,File Hash,SHA256,931be14bb8dcc6ca94ef54bd4e01146549f45b5f5bb9225a07e0d0fec4d51aae,payload.dll,C:\Users\Public\Downloads,blocked,high,IOC-HASH-490,10.1.163.104,198.51.100.40,benign,Synthetic training data; not a real indicator
evt-file-hashes-000453,2025-03-17T14:25:13.182000+00:00,ENG-LAB-020,user065,svchost.exe,process_file_write,File Hash,SHA1,14ecde18418bda6490bfd2d7039149c85447908d,payload.dll,C:\ProgramData,blocked,high,IOC-HASH-519,10.1.140.104,203.0.113.192,benign,Synthetic training data; not a real indicator
evt-file-hashes-000454,2025-03-17T15:01:45.438000+00:00,ENG-LAB-022,user052,python.exe,file_quarantined,File Hash,SHA1,2670ece72690295cb6da08a11b65a69407a1865b,service.dat,C:\ProgramData,quarantined,high,IOC-HASH-800,10.0.56.40,198.51.100.149,benign,Synthetic training data; not a real indicator
evt-file-hashes-000455,2025-03-17T16:00:53.010000+00:00,ENG-LAB-039,user062,explorer.exe,file_created,File Hash,MD5,c40bbdc80845d26bd0cb4430400d456b,invoice.docm,C:\Users\user\AppData\Local\Temp,blocked,medium,IOC-HASH-577,10.0.169.56,203.0.113.62,benign,Synthetic training data; not a real indicator
evt-file-hashes-000456,2025-03-17T16:05:19.452000+00:00,ENG-LAB-023,user014,powershell.exe,process_file_write,File Hash,SHA256,57e2b92164a68df0d0b292ab9647dcdf22b4a7ff6219dd71253bd257a2554c86,macro_template.dotm,C:\Users\user\AppData\Local\Temp,alerted,low,IOC-HASH-650,10.1.176.76,198.51.100.27,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000457,2025-03-17T16:07:57.976000+00:00,ENG-LAB-009,user038,outlook.exe,file_modified,File Hash,MD5,f342176cdd57f839b45640f9e67714dc,update.exe,C:\Windows\Temp,logged,low,IOC-HASH-737,10.1.101.211,198.51.100.181,benign,Synthetic training data; not a real indicator
evt-file-hashes-000458,2025-03-17T18:03:59.057000+00:00,ENG-LAB-031,user037,powershell.exe,file_quarantined,File Hash,SHA256,fd205aac053c29f1b4172a08efa7a1edb5beed2dc666d4ab57ae2ef3fbe1d6a0,archive.zip,C:\Users\Public\Downloads,logged,medium,IOC-HASH-600,10.1.207.232,198.51.100.110,benign,Synthetic training data; not a real indicator
evt-file-hashes-000459,2025-03-17T18:05:25.823000+00:00,ENG-LAB-010,user066,cscript.exe,process_file_write,File Hash,SHA1,77e9537832fd03e1acd3861731839c32297c8f21,update.exe,C:\Program Files\Common Files,alerted,medium,IOC-HASH-468,10.2.232.81,203.0.113.64,benign,Synthetic training data; not a real indicator
evt-file-hashes-000460,2025-03-17T18:11:09.269000+00:00,ENG-LAB-013,user064,svchost.exe,file_quarantined,File Hash,SHA1,a9a955f9bfdc2e83a6b268a30c83847480ad96a4,macro_template.dotm,C:\Users\Public\Documents,blocked,high,IOC-HASH-675,10.1.208.33,203.0.113.38,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000461,2025-03-17T20:49:53.953000+00:00,ENG-LAB-010,user067,cscript.exe,file_created,File Hash,SHA256,c60e9c9306f520e4f7e5c4a5b6de05994c0978204819d41ea71ee0507ec41b8d,helper.ps1,C:\Users\user\Downloads,quarantined,medium,IOC-HASH-435,10.0.148.200,203.0.113.217,benign,Synthetic training data; not a real indicator
evt-file-hashes-000462,2025-03-17T21:43:46.948000+00:00,ENG-LAB-033,user053,svchost.exe,process_file_write,File Hash,SHA256,451b23189a5ed8cf044152309f0b503c1b79eca68d02aa40197a8e9075504e9c,invoice.docm,C:\Users\Public\Documents,alerted,low,IOC-HASH-876,10.2.101.19,198.51.100.254,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000463,2025-03-17T21:44:53.880000+00:00,ENG-LAB-050,user015,winword.exe,file_modified,File Hash,SHA256,f541b70e1494b38dc3383039112223d4d9e025823a11df1b6b649bc347e3ab95,document.pdf,C:\Users\user\AppData\Local\Temp,alerted,medium,IOC-HASH-617,10.0.222.70,203.0.113.225,benign,Synthetic training data; not a real indicator
evt-file-hashes-000464,2025-03-17T22:11:27.759000+00:00,ENG-LAB-053,user023,cscript.exe,file_modified,File Hash,MD5,dd7fa2482795d69a1b9d5b4e10631301,setup.tmp,C:\Users\user\AppData\Local\Temp,alerted,low,IOC-HASH-544,10.3.121.245,198.51.100.233,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000465,2025-03-17T22:19:37.077000+00:00,ENG-LAB-031,user020,rundll32.exe,file_created,File Hash,SHA256,b9a19dde8b1c7e2035d64c6525021f13e23f9e4fea7d3808d83ca97be68d979d,service.dat,C:\Users\user\AppData\Local\Temp,allowed,critical,IOC-HASH-572,10.2.35.19,198.51.100.129,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000466,2025-03-17T22:41:19.501000+00:00,ENG-LAB-057,user020,rundll32.exe,file_scanned,File Hash,MD5,a880ed4c9b4cb97b93b55dab2cd13ad9,payload.dll,C:\Users\Public\Downloads,quarantined,low,IOC-HASH-235,10.1.208.33,198.51.100.28,benign,Synthetic training data; not a real indicator
evt-file-hashes-000467,2025-03-17T23:08:52.274000+00:00,ENG-LAB-024,user028,wscript.exe,file_created,File Hash,MD5,bcd31406f3d9b8d2248f89450b789362,agent.bin,C:\Users\Public\Documents,alerted,critical,IOC-HASH-728,10.0.48.214,203.0.113.228,benign,Synthetic training data; not a real indicator
evt-file-hashes-000468,2025-03-17T23:55:13.779000+00:00,ENG-LAB-051,user016,msedge.exe,file_created,File Hash,MD5,fb00a89ceb7080ac467bde6d32f8955e,helper.ps1,C:\ProgramData,quarantined,medium,IOC-HASH-289,10.3.16.144,203.0.113.113,benign,Synthetic training data; not a real indicator
evt-file-hashes-000469,2025-03-18T00:07:28.770000+00:00,ENG-LAB-048,user052,regsvr32.exe,file_modified,File Hash,SHA1,236f761d6dc974326fe26c15a0d205f1a4b96f30,macro_template.dotm,C:\Users\user\Downloads,alerted,critical,IOC-HASH-571,10.3.75.181,198.51.100.160,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000470,2025-03-18T00:46:21.266000+00:00,ENG-LAB-054,user023,cscript.exe,file_created,File Hash,SHA256,f10b0aba8104997b2ad560314b6519d0978a23de2bd848bbe89dd0b5c7802fe6,update.exe,C:\Users\user\Downloads,logged,medium,IOC-HASH-468,10.1.37.184,198.51.100.91,benign,Synthetic training data; not a real indicator
evt-file-hashes-000471,2025-03-18T00:55:52.972000+00:00,ENG-LAB-018,user034,winword.exe,file_scanned,File Hash,SHA256,bf58eaef1d5d4f7e465c54f2e1e0c7f15190f28faed92e533e8df953ce412dc5,update.exe,C:\Users\Public\Documents,allowed,low,IOC-HASH-370,10.0.55.132,198.51.100.148,benign,Synthetic training data; not a real indicator
evt-file-hashes-000472,2025-03-18T02:04:27.860000+00:00,ENG-LAB-025,user094,rundll32.exe,file_scanned,File Hash,SHA256,906736718dac10951ce0913c31da31f7145d6134fe7971d77464eaae4628a12e,archive.zip,C:\Users\user\Downloads,allowed,medium,IOC-HASH-318,10.2.224.206,198.51.100.33,benign,Synthetic training data; not a real indicator
evt-file-hashes-000473,2025-03-18T02:15:24.621000+00:00,ENG-LAB-038,user012,wscript.exe,process_file_write,File Hash,MD5,2f912d47a8a460be05dbb49142a8f288,helper.ps1,C:\Program Files\Common Files,blocked,low,IOC-HASH-955,10.2.164.179,203.0.113.97,suspicious,Synthetic training data; not a real indicator
evt-file-hashes-000474,2025-03-18T02:50:19.386000+00:00,ENG-LAB-052,user044,winword.exe,file_modified,File Hash,SHA1,16225c7573d2229772cf6792fc2aafbd1a42d463,payload.dll,C:\Program Files\Common Files,blocked,high,IOC-HASH-141,10.2.50.100,198.51.100.202,malicious,Synthetic training data; not a real indicator
evt-file-hashes-000475,2025-03-18T03:13:17.755000+00:00,ENG-LAB-017,user049,rundll32.exe,process_file_write,File Hash,MD5,7d3f5b0204675e2dce0f9fae95ae5b2e,helper.ps1,C:\Windows\Temp,alerted,low,IOC-HASH-522,10.1.198.131,198.51.100.12,benign,Synthetic training data; not a real indicator
evt-file-hashes-000476,2025-03-18T03:57:55.588000+00:00,ENG-LAB-009,user063,svchost.exe,file_scanned,File Hash,MD5,8e5799bbf7aa16b1fd5b5acd5274a22b,macro_template.dotm,C:\Users\Public\Documents,allowed,critical,IOC-HASH-680,10.0.178.24,198.51.100.67,benign,Synthetic training data; not a real indicator
evt-file-hashes-000477,2025-03-18T04:44:08.426000+00:00,ENG-LAB-031,user064,cmd.exe,file_quarantined,File Hash,SHA1,f5b2f4944459f250f58d232b6f6849f2e3499860,payload.dll,C:\Users\Public\Documents,allowed,high,IOC-HASH-641,10.1.176.76,198.51.100.218,benign,Synthetic training data; not a real indicator
